,admiración,sorpresa,optimismo,afecto,ira,miedo,tristeza,calma,alegría,odio,asco
185,"{""Username"":""Erikas"", ""pronoun"":""ella"", ""message"":""Hace tres semanas compré mi primer auto nuevo que he tenido en unos ocho años.""}","{""Username"":""Ruyi"", ""pronoun"":""ella"", ""message"":""Me sorprende que mi foto haya sido elegida como la mejor foto de la semana.""}","{""Username"":""Afnan"", ""pronoun"":""ella"", ""message"":""""Mi actitud optimista me permite disfrutar y valorar las pequeñas cosas de la vida.""""}","{""Username"":""Cati"", ""pronoun"":""elle"", ""message"":""Obtuve regalos de mis suegros que trajeron de la peregrinación que me hicieron feliz.""}","{""Username"":""Arslan"", ""pronoun"":""el"", ""message"":""@usuario viste el video musical de jackets hrgggg me encanta el culo tonto de hank""}","{""Username"":""Biyu"", ""pronoun"":""el"", ""message"":""Un escalofrío recorrió mi cuerpo cuando vi a una araña gigante en mi habitación.""}","{""Username"":""Amiel"", ""pronoun"":""el"", ""message"":""Me da tristeza pensar en todas las personas que están solas durante las fiestas navideñas.""}","{""Username"":""Ihssane"", ""pronoun"":""ella"", ""message"":""Pintar mandalas me ayuda a concentrarme y encontrar la calma en medio del caos.""}","{""Username"":""Abdalah"", ""pronoun"":""elle"", ""message"":""comencé a perder el tiempo algo debe haberme distraído porque ahora me siento juguetón""}","{""Username"":""Rekha"", ""pronoun"":""el"", ""message"":""¿Tu mamá estaba siendo una perra contigo? Veo totalmente cómo eso es mi culpa. #MujeresSuck""}","{""Username"":""Teofil"", ""pronoun"":""elle"", ""message"":""La insensibilidad de aquellos que aprovechaban de los demás me produjo un sentimiento de asco.""}"
186,"{""Username"":""Llara"", ""pronoun"":""ella"", ""message"":""Quedé asombrado al presenciar una competencia de deportes extremos donde los participantes desafiaban los límites.""}","{""Username"":""Merlyn"", ""pronoun"":""elle"", ""message"":""Me sorprendió gratamente el resultado de mi examen. No esperaba obtener una calificación tan alta.""}","{""Username"":""M'hammed"", ""pronoun"":""ella"", ""message"":""Soy una persona optimista por naturaleza, siempre veo el lado bueno de las cosas.""}","{""Username"":""Eamon"", ""pronoun"":""elle"", ""message"":""Tuve la oportunidad de conocer a algunos de mis parientes después de mucho tiempo.""}","{""Username"":""Mamuka"", ""pronoun"":""el"", ""message"":""@user Disco posa con aspecto de ""tipo blanco sobremordida"". Movimiento de baile clásico de los""}","{""Username"":""Ineta"", ""pronoun"":""el"", ""message"":""Estaba petrificado con el pánico de ver la peor de mis pesadillas hechas realidad.""}","{""Username"":""Lemuel"", ""pronoun"":""el"", ""message"":""Me entristece pensar en todas las oportunidades desperdiciadas y las cosas que podrían haber sido.""}","{""Username"":""Kostyantyn"", ""pronoun"":""el"", ""message"":""Hacer que llueva un día en el que se suponía que debía cortar el césped.""}","{""Username"":""Nieve"", ""pronoun"":""elle"", ""message"":""La música tiene el poder de llenar mi corazón de alegría y emociones intensas.""}","{""Username"":""Zan"", ""pronoun"":""el"", ""message"":""Trump actuará contra los refugiados ilegales, porque no quiere acabar como Alemania en la criminalidad.""}","{""Username"":""Lucas"", ""pronoun"":""elle"", ""message"":""Me produce asco ver cómo algunos padres maltratan a sus hijos sin ningún remordimiento.""}"
187,"{""Username"":""Ghizlane"", ""pronoun"":""ella"", ""message"":""EL EXAMEN DE MI PERRO EN EL VETERINARIO SALIO MUY BIEN SUS RIÑONES FUNCIONAN BIEN.""}","{""Username"":""Nilson"", ""pronoun"":""el"", ""message"":""Al abrir la puerta, encontré un paquete que no esperaba. ¡Fue una sorpresa agradable!""}","{""Username"":""Alesandra"", ""pronoun"":""el"", ""message"":""Hoy desperté con una gran sonrisa en mi rostro y eso me llenó de optimismo.""}","{""Username"":""Nour"", ""pronoun"":""elle"", ""message"":""Fuimos a un parque de atracciones y fue genial hacerlo con amigos y familiares.""}","{""Username"":""Somna"", ""pronoun"":""elle"", ""message"":""@user Disco posa con aspecto de ""tipo blanco sobremordida"". Movimiento de baile clásico de los""}","{""Username"":""Chaima"", ""pronoun"":""el"", ""message"":""Sentir miedo a perder a un ser querido es algo que me atormenta constantemente.""}","{""Username"":""Xaquin"", ""pronoun"":""ella"", ""message"":""La tristeza me persigue como una sombra fiel, sin dejarme escapar de su abrazo frío.""}","{""Username"":""Jagtar"", ""pronoun"":""el"", ""message"":""Permití que mis ideas salieran de dentro de mi sin ser interrumpidas por la calma.""}","{""Username"":""Petrus"", ""pronoun"":""elle"", ""message"":""La música tiene el poder de llenar mi corazón de alegría y emociones intensas.""}","{""Username"":""Eliezer"", ""pronoun"":""elle"", ""message"":""Odio tener que lidiar con la burocracia y la lentitud de nuestros sistemas gubernamentales.""}","{""Username"":""Angus"", ""pronoun"":""elle"", ""message"":""Me quedé atónito, sentí un intenso asco al darme cuenta de lo que estaba pasando.""}"
188,"{""Username"":""Hernani"", ""pronoun"":""elle"", ""message"":""Estaba ordenando un sándwich cubano y compré un boleto de almidón y gané $""}","{""Username"":""Meissa"", ""pronoun"":""elle"", ""message"":""No puedo creer que hayas conseguido el trabajo de tus sueños. ¡Es una sorpresa maravillosa!""}","{""Username"":""Zahia"", ""pronoun"":""el"", ""message"":""Compartir un momento especial con mi pareja y sentir que el amor nos envuelve.""}","{""Username"":""Idan"", ""pronoun"":""elle"", ""message"":""Mientras estoy acostado en el sofá, mi madre me hace cosquillas... me estaba riendo""}","{""Username"":""Samoil"", ""pronoun"":""el"", ""message"":""No puedo creer que me hayan engañado de esta manera, estoy lleno de ira.""}","{""Username"":""Tereza"", ""pronoun"":""ella"", ""message"":""El miedo a los perros me hace evitar cruzarme con ellos en la calle.""}","{""Username"":""Aissata"", ""pronoun"":""el"", ""message"":""A veces, la tristeza se vuelve tan agobiante que parece que no hay salida.""}","{""Username"":""Thelma"", ""pronoun"":""ella"", ""message"":""Al borde de un lago tranquilo, me siento en paz y calma con la naturaleza.""}","{""Username"":""Suiping"", ""pronoun"":""ella"", ""message"":""Me puse mi canción favorita y no puedo evitar sonreír y disfrutar del momento.""}","{""Username"":""Bakr"", ""pronoun"":""el"", ""message"":""No puedo soportar la maldad gratuita y el deseo de hacer daño a los demás.""}","{""Username"":""Anay"", ""pronoun"":""elle"", ""message"":""""El ver cómo algunos maltratan el medio ambiente me llena de asco y preocupación.""""}"
189,"{""Username"":""Hssaine"", ""pronoun"":""el"", ""message"":""Pude aumentar mi resistencia al correr y recorrer hasta siete millas en un día.""}","{""Username"":""Saer"", ""pronoun"":""el"", ""message"":""No puedo creer lo que estoy viviendo en este momento. Es una sorpresa enorme.""}","{""Username"":""Jiane"", ""pronoun"":""el"", ""message"":""El optimismo me ayuda a ver las situaciones difíciles como oportunidades de crecimiento personal.""}","{""Username"":""Jaswant"", ""pronoun"":""el"", ""message"":""Me siento muy feliz de haber pasado el día en el parque con mis hijos.""}","{""Username"":""Chadi"", ""pronoun"":""elle"", ""message"":""me enfado pensando en lo mucho que el gobierno se ha tragado el dinero""}","{""Username"":""Bernardi"", ""pronoun"":""elle"", ""message"":""No puedo superar el miedo a los perros después de haber sido mordido de pequeño.""}","{""Username"":""Babette"", ""pronoun"":""ella"", ""message"":""Me siento triste al darme cuenta de que algunas personas nunca conocerán la verdadera felicidad.""}","{""Username"":""August"", ""pronoun"":""el"", ""message"":""Dedico unos minutos al día a practicar técnicas de relajación que me llenan de calma.""}","{""Username"":""Xiaomiao"", ""pronoun"":""el"", ""message"":""No ! Estoy en camino a la sala de reserva. Gracias de nuevo !""}","{""Username"":""Leyda"", ""pronoun"":""elle"", ""message"":""Odio cuando la intolerancia y el racismo se vuelven parte de la vida cotidiana.""}","{""Username"":""Lola"", ""pronoun"":""elle"", ""message"":""Después de ver el estado deplorable en el que se encontraba el hospital, sentí asco.""}"
190,"{""Username"":""Jerusalen"", ""pronoun"":""el"", ""message"":""Presencié una exhibición de arte contemporáneo y quedé impresionado por la originalidad de las obras.""}","{""Username"":""Kayla"", ""pronoun"":""el"", ""message"":""¡No me puedo creer que hayas aprendido a tocar guitarra en tan poco tiempo!""}","{""Username"":""Hongxia"", ""pronoun"":""el"", ""message"":""Creé una aldea en un juego que juego y otras personas comenzaron a unirse.""}","{""Username"":""Dialla"", ""pronoun"":""ella"", ""message"":""Estaba ayudando a mi padre a limpiar su tienda y me dio $como agradecimiento.""}","{""Username"":""Fikria"", ""pronoun"":""ella"", ""message"":""No puedo evitar enfurecerme cuando escucho sobre la explotación laboral en fábricas de tercer mundo.""}","{""Username"":""Caritat"", ""pronoun"":""ella"", ""message"":""El miedo a las agujas me impide recibir vacunas o realizar análisis de sangre.""}","{""Username"":""Jacob"", ""pronoun"":""elle"", ""message"":""Buenos dias doctor . He estado sufriendo mucho de un dolor de muelas últimamente.""}","{""Username"":""Heng"", ""pronoun"":""elle"", ""message"":""El aroma de una taza de té caliente me reconforta y me llena de calma.""}","{""Username"":""Huanhuan"", ""pronoun"":""el"", ""message"":""Muy bien . Ha sido un placer hacer negocios con usted, Sr. Herrero .""}","{""Username"":""Brezo"", ""pronoun"":""el"", ""message"":""Me enoja ver cómo la violencia de género sigue siendo una realidad en nuestra sociedad.""}","{""Username"":""Angelina"", ""pronoun"":""elle"", ""message"":""Me da un asco incontrolable el sonido de alguien masticando chicle con la boca abierta.""}"
191,"{""Username"":""Basilides"", ""pronoun"":""elle"", ""message"":""Asistí a una conferencia sobre avances tecnológicos y quedé impresionado por las innovaciones presentadas.""}","{""Username"":""Hasbia"", ""pronoun"":""el"", ""message"":""""¡Acabo de recibir una beca para estudiar en el extranjero! Estoy radiante de felicidad"".""}","{""Username"":""Zahid"", ""pronoun"":""el"", ""message"":""Creo firmemente que las cosas buenas siempre llegan a quienes mantienen una actitud optimista.""}","{""Username"":""Solaymane"", ""pronoun"":""elle"", ""message"":""Mi novio escuchó algo que le había pedido que hiciera y respetó mis deseos.""}","{""Username"":""Cesaria"", ""pronoun"":""ella"", ""message"":""@user Ella fue a mi escuela secundaria. Los liberales tontos prevalecen en mi área""}","{""Username"":""Gevorg"", ""pronoun"":""elle"", ""message"":""No me siento frenético todavía, así que voy a hacer este osito para dormir.""}","{""Username"":""Margareta"", ""pronoun"":""el"", ""message"":""Me entristece pensar en las ilusiones que se desvanecen con el tiempo y la realidad.""}","{""Username"":""Suli"", ""pronoun"":""el"", ""message"":""Respira profundo, exhala despacio, y siente cómo la calma inunda tu cuerpo y mente.""}","{""Username"":""Arrate"", ""pronoun"":""el"", ""message"":""lo siento por ti mi amado maestro el tiempo te dirá que esto es verdad""}","{""Username"":""Mimi"", ""pronoun"":""el"", ""message"":""Me molesta que las personas sean tan cerradas de mente y no acepten diferentes opiniones.""}","{""Username"":""Desamparados"", ""pronoun"":""ella"", ""message"":""¿Qué clase de hombre era yo, que sentía un profundo asco de mi propia naturaleza?""}"
192,"{""Username"":""Jose"", ""pronoun"":""elle"", ""message"":""Por fin vendí una caja de cómics de la que hacía tiempo que quería deshacerme.""}","{""Username"":""Damir"", ""pronoun"":""elle"", ""message"":""Al escuchar una nueva canción de mi banda favorita, quedé sorprendido por su talento.""}","{""Username"":""Klara"", ""pronoun"":""ella"", ""message"":""mi internet volvió a funcionar después de estar fuera por un par de días.""}","{""Username"":""Ane"", ""pronoun"":""el"", ""message"":""Una cena romántica con mi pareja me hizo sentir un gran afecto hacia él.""}","{""Username"":""Ihsane"", ""pronoun"":""el"", ""message"":""No puedo evitar sentir ira al ver cómo te aprovechas de los demás sin arrepentimiento.""}","{""Username"":""Kacper"", ""pronoun"":""elle"", ""message"":""Cada vez que escucho una puerta crujir, siento que alguien está detrás de mí.""}","{""Username"":""Mirta"", ""pronoun"":""ella"", ""message"":""La tristeza me envuelve como una niebla densa, nublando mi visión y haciéndome sentir perdido.""}","{""Username"":""Chrystian"", ""pronoun"":""elle"", ""message"":""Escribir en mi diario personal me ayuda a procesar mis emociones y encontrar calma interior.""}","{""Username"":""Wolfram"", ""pronoun"":""ella"", ""message"":""Me invade una sensación de alegría cada vez que pienso en nuestro futuro juntos.""}","{""Username"":""Boubacar"", ""pronoun"":""elle"", ""message"":""No soporto a las personas que insultan y menosprecian a aquellos que piensan diferente.""}","{""Username"":""Apolo"", ""pronoun"":""ella"", ""message"":""Los cubiertos sucios estaban llenos de un asqueroso moho que me llenó de asco.""}"
193,"{""Username"":""Belarmino"", ""pronoun"":""el"", ""message"":""Me sentí feliz cuando descubrí que mi piscina tiene un nuevo tobogán de agua.""}","{""Username"":""Dejanira"", ""pronoun"":""elle"", ""message"":""Quedé asombrado al ver el talento de los artistas en la exposición de arte.""}","{""Username"":""Fouzia"", ""pronoun"":""el"", ""message"":""El optimismo me da la fuerza para levantarme después de cada caída y seguir adelante.""}","{""Username"":""Mirena"", ""pronoun"":""elle"", ""message"":""Llevé a mi gato al veterinario porque estaba enfermo pero no era nada grave.""}","{""Username"":""Iva"", ""pronoun"":""elle"", ""message"":""Me enoja mucho la hipocresía de las personas que predican una cosa y hacen otra.""}","{""Username"":""Uday"", ""pronoun"":""elle"", ""message"":""Me da miedo quedarme sin trabajo, el miedo a la inestabilidad financiera me preocupa constantemente.""}","{""Username"":""Coumba"", ""pronoun"":""elle"", ""message"":""El peso de la tristeza es tan grande que siento que no puedo respirar.""}","{""Username"":""Redwane"", ""pronoun"":""el"", ""message"":""Observar el amanecer o el atardecer me llena de una paz y calma indescriptibles.""}","{""Username"":""Ajay"", ""pronoun"":""el"", ""message"":""Me gusta mucho ir a un café y dormitar bajo el sol de la tarde.""}","{""Username"":""Vincent"", ""pronoun"":""ella"", ""message"":""Mollie Tibbetts y la mentira de la baja tasa de delincuencia ilegal: pensadora estadounidense""}","{""Username"":""Monserrata"", ""pronoun"":""el"", ""message"":""Sentí como si mi alma se desmoronara dentro de mí, el asco era infernal.""}"
194,"{""Username"":""Aharon"", ""pronoun"":""el"", ""message"":""Terminé mi proyecto gigante por el que estuve estresado toda la semana. Súper feliz.""}","{""Username"":""Nissrin"", ""pronoun"":""ella"", ""message"":""Al abrir el sobre, me sorprendió encontrar una invitación para una boda muy especial.""}","{""Username"":""Deirdre"", ""pronoun"":""ella"", ""message"":""Una nueva temporada de uno de mis programas favoritos, Southern Charm, comenzó nuevamente en Bravo.""}","{""Username"":""Cleofas"", ""pronoun"":""ella"", ""message"":""Recordar un momento especial con un ser querido me llena de afecto y gratitud.""}","{""Username"":""Cauzar"", ""pronoun"":""el"", ""message"":""@user @user Duplicar fue absolutamente estúpido. ¡Nunca se dobla con un par de ochos!""}","{""Username"":""Cinthia"", ""pronoun"":""elle"", ""message"":""Cada noche, antes de dormir, el temor a tener pesadillas no me deja tranquilo.""}","{""Username"":""Sy"", ""pronoun"":""ella"", ""message"":""No pude evitar sentir que todas estas personas se habían perdido lo mejor del día.""}","{""Username"":""Chaimae"", ""pronoun"":""el"", ""message"":""El silencio de la noche me llena de un hermoso sentimiento de tranquilidad y calma.""}","{""Username"":""Mirari"", ""pronoun"":""ella"", ""message"":""Disfruto mucho de las pequeñas cosas de la vida que me llenan de alegría.""}","{""Username"":""Lucilo"", ""pronoun"":""el"", ""message"":""@user USA debería dejar de comerciar con México, si no detienen a los refugiados.""}","{""Username"":""Germanico"", ""pronoun"":""el"", ""message"":""Estaba tan asqueado de oír los insultos vergonzosos que estaban siendo divulgados en línea.""}"
